2021-11-02 06:46:18.425 -07:00 | Error   | 00004641 | Stratus.swift:91 - UDPReceiver error, restarting: could not listen on port 41501: Error code: -9982(0x-26FE), Bad file descriptor
2021-11-02 15:04:16.329 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: BIZEX AH 5000 WITH 23, cabin: false
2021-11-02 15:04:51.022 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 221 HEAVY DESCEND AND MAINTAIN 5000 FLY HEADING 250, cabin: true
2021-11-02 15:04:54.397 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: HEADING 250 DOWN TO 5000 AMERICAN 221, cabin: false
2021-11-02 15:05:04.402 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 656 18 FINAL APPROACH COURSE SEQUENCED BEHIND THE 765, cabin: true
2021-11-02 15:05:06.508 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DELTA 656, cabin: false
2021-11-02 15:05:15.679 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 221 HEAVY CONTINUE RIGHT HEADING OF 260 MAINTAIN 4000, cabin: true
2021-11-02 15:05:18.507 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 260 DOWN TO 4000 AMERICAN 221, cabin: false
2021-11-02 15:05:43.145 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 241 HEAVY SPEED 261 AMERICAN 341, cabin: true
2021-11-02 15:06:08.026 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 221 HEAVY COMING 60 INTERCEPT THE LOCALIZER 320 INTERCEPT LOCALIZER 35 RIGHT, cabin: false
2021-11-02 15:06:25.221 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 65680 ON THE APPROACH CARDINAL 27 5 FOR 7656 AMERICAN 221 HEAVY 3 MILES FROM TUFFO MAINTAIN 4000 TILL ESTABLISHED ON LOCALIZER CLEARED ILS 34 RIGHT, cabin: true
2021-11-02 15:06:28.789 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4000 TILL ESTABLISHED CLEARED ILS 35 RIGHT AMERICAN 221, cabin: false
2021-11-02 15:06:32.764 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 221 HEAVY SPEED 170 AND ABOVE, cabin: true
2021-11-02 15:06:35.169 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 172 5 AMERICAN 221, cabin: false
2021-11-02 15:07:16.868 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 221 HEAVY CONTACT THE TOWER NOW 127.527 594 HEAVY GOOD DAY, cabin: true
2021-11-02 15:07:26.545 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 23 DESCEND AND MAINTAIN 6000, cabin: true
2021-11-02 15:07:28.870 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 8387, cabin: true
2021-11-02 15:08:51.112 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SOUTHWEST 25 256 AH YOU JUST WANT, cabin: true
2021-11-02 15:08:57.599 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2552 MIKE NORTHWEST 35 RIGHT AH 420 THE WEST BOUND CONTACT, cabin: true
2021-11-02 15:09:10.959 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2387 FLY HEADING 250, cabin: true
2021-11-02 15:09:13.404 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: HEADING 250 2385, cabin: true
2021-11-02 15:09:51.822 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2387 DESCEND AND MAINTAIN 5000, cabin: true
2021-11-02 15:09:53.751 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 7687, cabin: true
2021-11-02 15:10:25.428 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2060 20 TO JOIN 320 TO JOIN 23 6, cabin: true
2021-11-02 15:10:53.534 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2387 DESCEND AND MAINTAIN 4000 MAINTAIN 3000 CLEARED FOR THE ILS 27, cabin: true
2021-11-02 15:10:57.508 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 4000 TILL ESTABLISHED CLEARED FOR 35 RIGHT AMERICAN 26, cabin: true
2021-11-02 15:11:03.047 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2552 DESCEND AND MAINTAIN 5000 525 WHISKEY, cabin: true
2021-11-02 15:11:10.099 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2387 AH 180 APPROVED TAXI, cabin: true
2021-11-02 15:11:17.895 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: NORTH AMERICAN 1732 CONTACT TO 9000, cabin: false
2021-11-02 15:11:19.864 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 35, cabin: false
2021-11-02 15:11:23.119 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 3235 THANKS, cabin: true
2021-11-02 15:11:47.373 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2552 FLY HEADING OF 290, cabin: true
2021-11-02 15:11:49.801 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 290 AMERICAN 2752, cabin: true
2021-11-02 15:11:55.730 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2387 727 610 GOOD DAY, cabin: true
2021-11-02 15:12:10.313 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2552 DESCEND AND MAINTAIN 4000 4002 72, cabin: true
2021-11-02 15:13:01.700 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH AMERICAN 2671 AH POINT 5014 AMERICAN 2552 FLY HEADING 330 330 SHOWING AMERICAN 2562 AMERICAN 2671 REGIONAL 35 RIGHT, cabin: true
2021-11-02 15:13:06.087 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2671 ROGER, cabin: true
2021-11-02 15:13:24.787 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2552 5 APPROVED MAINTAIN 4000 TILL ESTABLISHED ON THE LOCALIZER CLEARED ILS 35 RIGHT SPEED 190 SPEED 190 AH PRESENT HEADING JOIN CLEARED ILS 35 RIGHT AMERICAN 27, cabin: true
2021-11-02 15:14:02.693 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1732 DESCEND AND MAINTAIN 5000 CONTINUE VIA, cabin: true
2021-11-02 15:14:06.276 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DESCEND TO 5010 DEGREES RIGHT AMERICAN 1736, cabin: false
2021-11-02 15:14:40.749 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2552 TURN LEFT ON COURSE AND MAINTAIN 3000, cabin: true
2021-11-02 15:14:44.479 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ALL RIGHT DOWN TO 3000 AMERICAN 22 552, cabin: true
2021-11-02 15:15:14.125 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2552 AT THE CLIMB TO 9 OCLOCK AND AH 26 FARGO TOWER NOW 27.527 FOR 5 NOW 180 APPROACH AMERICAN AH 2552, cabin: true
2021-11-02 15:15:48.981 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: UNITED 1732 TURN HEADING 320 TO JOIN DESCEND AND MAINTAIN AH MAINTAIN 5000 RIGHT 3203 MAINTAIN 5000 AMERICAN 1732, cabin: true
2021-11-02 15:15:59.709 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2671 DESCEND AND MAINTAIN 5000 DESCEND MAINTAIN 5000 AMERICAN 2671, cabin: true
2021-11-02 15:16:04.958 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 540 10000, cabin: true
2021-11-02 15:16:08.700 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 4150 CORRECTION 41 03 RUNWAY 36, cabin: true
2021-11-02 15:16:13.973 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 65 ENVOY 4140, cabin: true
2021-11-02 15:16:33.013 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: UNITED 17 832 REDUCE SPEED TO 1 9 0, cabin: true
2021-11-02 15:16:36.019 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SLOW TO 1 90 AMERICAN 1732, cabin: false
2021-11-02 15:16:53.254 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1732 CROSS 35 AND ILS 35 RIGHT CESSNA 51 AND CLEARED THE ILS TO 3 5, cabin: true
2021-11-02 15:17:26.061 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: LINDBERGH 4621 SPEED 280 KNOTS AMERICAN 2671, cabin: true
2021-11-02 15:17:34.187 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1732 AT LEAST 180 AND HOLD SHORT OF 27 5, cabin: true
2021-11-02 15:17:37.795 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 211 5 FOR AMERICAN 1560, cabin: false
2021-11-02 15:17:48.079 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 2671 HEAVY 322 JOIN, cabin: true
2021-11-02 15:17:50.948 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: HEADING 328 JOIN AMERICAN 2671, cabin: false
2021-11-02 15:18:03.099 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 239.1 DESCENDING VIA THE 1 UNITED 1683 WELCOME 35 RIGHT YOU HAVE BRAVO, cabin: true
2021-11-02 15:18:09.928 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2671 BY 715 CROSSING 5 CLEARED ILS 35 RIGHT, cabin: true
2021-11-02 15:18:14.069 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: BIZEX 5000 AH JUST THE 35 RIGHT, cabin: false
2021-11-02 15:18:37.812 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 2861 KNOTS TO LAND 185, cabin: true
2021-11-02 15:18:46.910 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 192 480 APPROACH AMERICAN 2671 397 CONTACT ABOUT 27.547 POINT 5 AMERICAN 2671, cabin: true
2021-11-02 15:18:53.639 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 41 319 10541 03, cabin: true
2021-11-02 15:19:19.864 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 41 03 JET SPEED TO 1 9 0, cabin: true
2021-11-02 15:19:22.152 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 190 ENVOY 4066, cabin: false
2021-11-02 15:19:32.706 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: UNITED 1593 AND DO YOU WANT THE R TRAFFIC NOW 4 MILES SOUTH BOUND LEVEL AT 5000 AH CRJ OUT BOUND WHEN YOUR PASSING 6, cabin: true
2021-11-02 15:19:35.435 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: OKAY 70683 WHISKEY, cabin: true
2021-11-02 15:19:47.250 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 41 03 TURN HEADING 320 2M0 ENVOY 4115, cabin: true
2021-11-02 15:20:08.003 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 41 3 YOU ABOUT 7 MILES FROM CLEARED FOR THE AH ILS 35 RIGHT JET 560 ILS 35 RIGHT ENVOY 4160, cabin: false
2021-11-02 15:20:27.020 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 41 6 SPEED 194 485, cabin: true
2021-11-02 15:20:34.995 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 18 TOWER 126.2826 UNITED 1683 DESCEND NOW MAINTAIN 5000 75, cabin: true
2021-11-02 15:20:37.499 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: EXECJET 5150, cabin: false
2021-11-02 15:20:58.651 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 41 03 AH 127.5, cabin: true
2021-11-02 15:21:01.913 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 27 1141 IS, cabin: false
2021-11-02 15:21:14.903 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: UNITED 1683 6 IN USE, cabin: true
2021-11-02 15:21:17.665 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND RIGHT AND 1583, cabin: false
2021-11-02 15:21:22.537 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: REGIONAL APPROACH AIR SHUTTLE 69 97, cabin: false
2021-11-02 15:21:24.071 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 12000 FOR 10, cabin: false
2021-11-02 15:21:28.743 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SHUTTLE 5997 REGIONAL APPROACH REQUEST, cabin: true
2021-11-02 15:21:30.141 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: M35M, cabin: false
2021-11-02 15:22:18.744 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: UNITED 1726 20 TO JOIN, cabin: true
2021-11-02 15:22:21.797 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 320 TO JOIN UNITED 1683, cabin: false
2021-11-02 15:22:45.024 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: UNITED 1683 7 IN FRONT OF 15 SKYWEST 35 RIGHT, cabin: true
2021-11-02 15:22:49.720 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: FLEX JET 532 35 RIGHT AND 35, cabin: true
2021-11-02 15:23:04.709 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AIR 1583 MAINTAIN 190 KNOTS FOR 484, cabin: true
2021-11-02 15:23:14.917 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND 92 3471 CONTACT THE TOWER NOW ON 1 2 7 POINT 5675 GOOD NIGHT, cabin: false
2021-11-02 15:23:37.680 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DEPARTURE 3775 8000, cabin: false
2021-11-02 15:23:40.588 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 6765 REQUEST 75, cabin: true
2021-11-02 15:23:43.420 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 25 RIGHT DELTA 755, cabin: true
2021-11-02 15:24:19.794 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SHUTTLE 5997 DESCEND AND MAINTAIN 6000, cabin: true
2021-11-02 15:24:23.362 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: DESCEND AND MAINTAIN 6000 AIR SHUTTLE 6596, cabin: false
2021-11-02 15:26:03.288 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENDEAVOR 5997 SPEED 190 TURN 10 RIGHT, cabin: false
2021-11-02 15:26:07.139 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 190 KNOTS 10 DEGREES LIGHT SHOT, cabin: false
2021-11-02 15:26:34.355 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AIR SHUTTLE 5775 MAINTAIN 5000, cabin: true
2021-11-02 15:26:47.689 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AIR SHUTTLE 5997 TURN RIGHT NOW HEADING 260, cabin: true
2021-11-02 15:26:52.545 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MIKE TURN HEADING 260 AND 05 UP TO 5000 FOR 6, cabin: false
2021-11-02 15:26:53.853 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AND AFFIRMATIVE, cabin: true
2021-11-02 15:26:59.745 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AIR SHUTTLE 5775 REDUCE SPEED TO 2 1 0 12000 SOUTHWEST, cabin: true
2021-11-02 15:27:43.039 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: REGIONAL AMERICAN 1030 OUT OF 7.4 FOR 6730 HEAVY WELL BEGIN APPROACH IN SIGHT 35835 RIGHT AMERICAN 1030, cabin: false
2021-11-02 15:27:54.029 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: US 782 0 INTERCEPT THE LOCALIZER, cabin: true
2021-11-02 15:27:58.127 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: RIGHT TURN HEADING 320 INTERCEPT THE LOCALIZER AIR SHUTTLE 59, cabin: false
2021-11-02 15:28:10.274 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SHUTTLE 5997 FREQUENCY IS CROSSING AT 5000 CLEARED ILS 35 RIGHT, cabin: true
2021-11-02 15:28:15.699 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: CROSS 35000 CLEARED FOR THE ILS APPROACH 25 RIGHT FINAL, cabin: false
2021-11-02 15:28:20.604 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SHUTTLE 5997 SPEED 180 ON THE WAY POINT 27 5, cabin: true
2021-11-02 15:28:24.145 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 180 KNOTS OCLOCK AND AH 275, cabin: false
2021-11-02 15:28:33.206 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SIOUX 76, cabin: false
2021-11-02 15:28:34.982 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 1000, cabin: false
2021-11-02 15:28:42.923 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AIR 832 HEADING 332 JOIN 330 JOIN 2556, cabin: true
2021-11-02 15:28:45.998 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 769 REGIONAL 35, cabin: true
2021-11-02 15:28:51.412 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 51 AMERICAN 537 DESCEND AND MAINTAIN 5000, cabin: true
2021-11-02 15:28:54.424 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: OUT OF 6 FOR 5 AMERICAN 1030 HEAVY, cabin: false
2021-11-02 15:29:03.440 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SKYWEST 5775 YOU SAID JUMPERS DOWN TO 5 CLEARED ILS 35 RIGHT, cabin: true
2021-11-02 15:29:07.868 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: CLEARED TO 5000 CLEARED THE ILS 35 RIGHT DELTA 755, cabin: false
2021-11-02 15:29:23.318 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 922 AH PROBABLY THE COURSE RUNWAY CONTACT THE TOWER NOW 2725 170 ALL RIGHT WELL WELL CALL IT NOW SHUTTLE 5745, cabin: true
2021-11-02 15:29:27.639 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 735 YOUR SPEED TO 1 9 0, cabin: true
2021-11-02 15:29:30.992 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: SPEED 190 AMERICAN 1030 HEAVY, cabin: false
2021-11-02 15:29:41.620 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 769 627, cabin: true
2021-11-02 15:29:44.297 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 669, cabin: false
2021-11-02 15:30:09.406 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1030 FLY HEADING 290, cabin: true
2021-11-02 15:30:13.214 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: HEADING 290 AMERICAN 1030 HEAVY, cabin: false
2021-11-02 15:30:40.783 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1030 HEAVY TURN RIGHT HEADING 330 INTERCEPT THE LOCALIZER DESCEND AND MAINTAIN 5 CLIMB MAINTAIN FLIGHT 1000, cabin: true
2021-11-02 15:30:47.034 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ALL RIGHT HEADING HEADING OF 330 INTERCEPT THE LOCALIZER FOR 35 RIGHT MAINTAIN 5000 AMERICAN 1030, cabin: false
2021-11-02 15:30:51.987 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: APPROACH ENVOY 4122 THANK YOU 300, cabin: true
2021-11-02 15:30:55.870 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4170 REGIONAL 35, cabin: true
2021-11-02 15:31:26.280 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1030 HEAVY ABOUT 7 FOR YOU CROSSING 5 LEFT 40000 CLEARED ILS 35 RIGHT AMERICAN 1037 AMERICAN 769 MAINTAIN 5000 5000, cabin: true
2021-11-02 15:31:55.963 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1030 HEAVY 190 KNOTS TO 4 1 8194 180 AMERICAN, cabin: true
2021-11-02 15:32:01.231 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 769 SPEED 196 CLEAR VISUAL FINAL PROCEED DIRECT WIND, cabin: true
2021-11-02 15:32:08.628 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: 44M AH NO FREQUENCY JUST SPEED 190 AH 190 THANKS 5, cabin: true
2021-11-02 15:32:35.657 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: AMERICAN 1030 HEAVY CONTACT SKYWEST 2725, cabin: true
2021-11-02 15:32:39.531 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: MOONEY 715 AMERICAN 1030 HEAVY GOOD DAY, cabin: false
2021-11-02 15:32:49.333 -07:00 | Debug   | 0002061D | TranscriptionService.swift:302 - Transcription: ENVOY 4122 DESCEND NOW MAINTAIN 5000 MAINTAIN 5000 ENVOY 4126, cabin: true
